"Comunidad","Provincia","Municipio","Población","Latitud","Longitud"
"País Vasco","Bizkaia","Trucios-Turtzioz",515,43.27268,-3.288546
"País Vasco","Bizkaia","Ubide",164,43.02683,-2.688209
"País Vasco","Bizkaia","Urduliz",5711,43.37967,-2.962
"País Vasco","Bizkaia","Balmaseda",7633,43.19287,-3.196942
"País Vasco","Bizkaia","Atxondo",1356,43.13034,-2.585079
"País Vasco","Bizkaia","Bedia",1117,43.20937,-2.804965
"País Vasco","Bizkaia","Areatza",1287,43.12108,-2.767771
"País Vasco","Bizkaia","Igorre",4330,43.16583,-2.776111
"País Vasco","Bizkaia","Zaldibar",3027,43.17097,-2.54713
"País Vasco","Bizkaia","Zalla",8316,43.21401,-3.135223
"País Vasco","Bizkaia","Zaratamo",1611,43.21151,-2.873626
"País Vasco","Bizkaia","Derio",7168,43.302,-2.881833
"País Vasco","Bizkaia","Erandio",24662,43.30746,-2.946418
"País Vasco","Bizkaia","Loiu",2359,43.315,-2.938333
"País Vasco","Bizkaia","Sondika",4587,43.30047,-2.924341
"País Vasco","Bizkaia","Zamudio",3314,43.28333,-2.866667
"País Vasco","Bizkaia","Forua",949,43.33371,-2.678589
"País Vasco","Bizkaia","Kortezubi",444,43.33598,-2.654319
"País Vasco","Bizkaia","Murueta",322,43.35446,-2.684153
"País Vasco","Bizkaia","Nabarniz",274,43.3216,-2.5844
"País Vasco","Bizkaia","Iurreta",3873,43.1767,-2.633777
"País Vasco","Bizkaia","Ajangiz",475,43.301,-2.671
"País Vasco","Bizkaia","Alonsotegi",3020,43.24519,-2.988702
"País Vasco","Bizkaia","Zierbena",1493,43.34766,-3.086152
"País Vasco","Bizkaia","Arratzu",414,43.31167,-2.638611
"País Vasco","Bizkaia","Ziortza-Bolibar",409,43.24982,-2.550174
"Castilla León","Zamora","Abezames",60,41.62556,-5.42627
"Castilla León","Zamora","Alcañices",1061,41.69968,-6.347962
"Castilla León","Zamora","Alcubilla de Nogales",108,42.12698,-5.922181
"Castilla León","Zamora","Alfaraz de Sayago",124,41.22837,-5.984178
"Castilla León","Zamora","Algodre",135,41.56566,-5.604549
"Castilla León","Zamora","Almaraz de Duero",397,41.47585,-5.916526
"Castilla León","Zamora","Almeida de Sayago",422,41.26749,-6.075056
"Castilla León","Zamora","Andavías",420,41.59714,-5.861349
"Castilla León","Zamora","Arcenillas",448,41.45603,-5.685144
"Castilla León","Zamora","Arcos de la Polvorosa",216,41.94452,-5.697485
"Castilla León","Zamora","Argañín",80,41.43971,-6.210151
"Castilla León","Zamora","Argujillo",218,41.31175,-5.587892
"Castilla León","Zamora","Arquillinos",113,41.7089,-5.65604
"Castilla León","Zamora","Arrabalde",194,42.10757,-5.89513
"Castilla León","Zamora","Aspariegos",225,41.67374,-5.598475
"Castilla León","Zamora","Asturianos",260,42.0513,-6.488429
"Castilla León","Zamora","Ayoó de Vidriales",274,42.12857,-6.066718
"Castilla León","Zamora","Barcial del Barco",253,41.9342,-5.664173
"Castilla León","Zamora","Belver de los Montes",253,41.72264,-5.450851
"Castilla León","Zamora","Benavente",17246,42.00302,-5.67408
"Castilla León","Zamora","Benegiles",268,41.62679,-5.63523
"Castilla León","Zamora","Bermillo de Sayago",1026,41.36691,-6.112085
"Castilla León","Zamora","La Bóveda de Toro",676,41.34445,-5.410796
"Castilla León","Zamora","Bretó",166,41.88187,-5.738333
"Castilla León","Zamora","Bretocino",195,41.88337,-5.75509
"Castilla León","Zamora","Brime de Sog",116,42.06126,-6.047415
"Castilla León","Zamora","Brime de Urz",99,42.03791,-5.873266
"Castilla León","Zamora","Burganes de Valverde",618,41.92078,-5.781086
"Castilla León","Zamora","Bustillo del Oro",79,41.67456,-5.461473
"Castilla León","Zamora","Cabañas de Sayago",151,41.33308,-5.790706
"Castilla León","Zamora","Calzadilla de Tera",287,41.98003,-6.082464
"Castilla León","Zamora","Camarzana de Tera",746,41.99437,-6.029578
"Castilla León","Zamora","Cañizal",421,41.16766,-5.368752
"Castilla León","Zamora","Cañizo",201,41.7682,-5.503342
"Castilla León","Zamora","Carbajales de Alba",466,41.6543,-5.996867
"Castilla León","Zamora","Carbellino",182,41.23024,-6.147641
"Castilla León","Zamora","Casaseca de Campeán",86,41.374,-5.745715
"Castilla León","Zamora","Casaseca de las Chanas",373,41.43753,-5.675618
"Castilla León","Zamora","Castrillo de la Guareña",118,41.22996,-5.326252
"Castilla León","Zamora","Castrogonzalo",430,41.99119,-5.60379
"Castilla León","Zamora","Castronuevo",218,41.72164,-5.543403
"Castilla León","Zamora","Castroverde de Campos",256,41.96999,-5.315088
"Castilla León","Zamora","Cazurra",74,41.41532,-5.70374
"Castilla León","Zamora","Cerecinos de Campos",234,41.90046,-5.486743
"Castilla León","Zamora","Cerecinos del Carrizal",108,41.68334,-5.653087
"Castilla León","Zamora","Cernadilla",110,42.02177,-6.416376
"Castilla León","Zamora","Cobreros",545,42.07391,-6.701635
"Castilla León","Zamora","Coomonte",179,42.11526,-5.813346
"Castilla León","Zamora","Coreses",1037,41.54818,-5.622248
"Castilla León","Zamora","Cotanes del Monte",82,41.81778,-5.290119
"Castilla León","Zamora","Cubillos",295,41.57485,-5.739423
"Castilla León","Zamora","Cubo de Benavente",117,42.12366,-6.163151
"Castilla León","Zamora","El Cubo de Tierra del Vino",298,41.25497,-5.710864
"Castilla León","Zamora","Cuelgamures",80,41.30611,-5.659101
"Castilla León","Zamora","Entrala",127,41.43003,-5.754858
"Castilla León","Zamora","Espadañedo",104,42.11662,-6.394867
"Castilla León","Zamora","Faramontanos de Tábara",340,41.83649,-5.888256
"Castilla León","Zamora","Fariza",496,41.41667,-6.266667
"Castilla León","Zamora","Fermoselle",1149,41.31866,-6.39788
"Castilla León","Zamora","Ferreras de Abajo",451,41.89679,-6.078787
"Castilla León","Zamora","Ferreras de Arriba",358,41.89884,-6.195314
"Castilla León","Zamora","Ferreruela",419,41.76718,-6.071509
"Castilla León","Zamora","Figueruela de Arriba",318,41.86859,-6.443063
"Aragón","Zamora","Fonfría",763,40.99593,-1.08479
"Castilla León","Zamora","Fonfría",763,41.63623,-6.137211
"Castilla León","Zamora","Fresno de la Polvorosa",114,42.08349,-5.770079
"Castilla León","Zamora","Fresno de la Ribera",342,41.52824,-5.569556
"Castilla León","Zamora","Fresno de Sayago",143,41.31802,-5.970781
"Castilla León","Zamora","Friera de Valverde",127,41.91359,-5.839627
"Castilla León","Zamora","Fuente Encalada",89,42.11067,-5.996864
"Castilla León","Zamora","Fuentelapeña",599,41.2514,-5.385036
"Castilla León","Zamora","Fuentesaúco",1606,41.22937,-5.496713
"Castilla León","Zamora","Fuentes de Ropel",361,42.00295,-5.545268
"Castilla León","Zamora","Fuentesecas",44,41.63063,-5.472446
"Castilla León","Zamora","Fuentespreadas",290,41.32538,-5.629234
"Castilla León","Zamora","Galende",1024,42.10423,-6.66264
"Castilla León","Zamora","Gallegos del Pan",116,41.59971,-5.581542
"Castilla León","Zamora","Gallegos del Río",467,41.73461,-6.174462
"Castilla León","Zamora","Gamones",92,41.46791,-6.179503
"Castilla León","Zamora","Gema",197,41.41839,-5.649582
"Castilla León","Zamora","Granja de Moreruela",250,41.81026,-5.738972
"Castilla León","Zamora","Granucillo",104,42.05192,-5.927413
"Castilla León","Zamora","Guarrate",314,41.29083,-5.440093
"Castilla León","Zamora","Hermisende",216,41.96882,-6.896557
"Castilla León","Zamora","La Hiniesta",307,41.55196,-5.798841
"Castilla León","Zamora","Jambrina",149,41.39359,-5.66548
"Castilla León","Zamora","Justel",78,42.14902,-6.295616
"Castilla León","Zamora","Losacino",187,41.68103,-6.079524
"Castilla León","Zamora","Losacio",89,41.71165,-6.041149
"Castilla León","Zamora","Lubián",290,42.03475,-6.907969
"Castilla León","Zamora","Luelmo",149,41.43972,-6.135349
"Castilla León","Zamora","El Maderal",169,41.28205,-5.622956
"Castilla León","Zamora","Madridanos",453,41.47917,-5.60492
"Castilla León","Zamora","Mahide",310,41.86884,-6.378888
"Castilla León","Zamora","Maire de Castroponce",140,42.1115,-5.784377
"Castilla León","Zamora","Malva",100,41.65389,-5.488196
"Castilla León","Zamora","Manganeses de la Lampreana",439,41.75029,-5.708719
"Castilla León","Zamora","Manganeses de la Polvorosa",641,42.03474,-5.747342
"Castilla León","Zamora","Manzanal de Arriba",350,41.99262,-6.439965
"Castilla León","Zamora","Manzanal del Barco",128,41.63563,-5.947888
"Castilla León","Zamora","Manzanal de los Infantes",135,42.05352,-6.381474
"Castilla León","Zamora","Matilla de Arzón",157,42.10477,-5.642883
"Castilla León","Zamora","Matilla la Seca",36,41.57957,-5.500398
"Castilla León","Zamora","Mayalde",152,41.25058,-5.799061
"Castilla León","Zamora","Melgar de Tera",351,41.96627,-6.014576
"Castilla León","Zamora","Micereces de Tera",414,41.98883,-5.871043
"Castilla León","Zamora","Milles de la Polvorosa",199,41.92376,-5.73349
"Castilla León","Zamora","Molacillos",233,41.58272,-5.659222
"Castilla León","Zamora","Molezuelas de la Carballeda",46,42.08193,-6.18819
"Castilla León","Zamora","Mombuey",386,42.02358,-6.331174
"Castilla León","Zamora","Monfarracinos",995,41.55409,-5.707613
"Castilla León","Zamora","Montamarta",543,41.64717,-5.803022
"Castilla León","Zamora","Moral de Sayago",262,41.47213,-6.101016
"Castilla León","Zamora","Moraleja del Vino",1806,41.46376,-5.656368
"Castilla León","Zamora","Moraleja de Sayago",299,41.1696,-6.003465
"Castilla León","Zamora","Morales del Vino",3085,41.44627,-5.730685
"Castilla León","Zamora","Morales de Rey",517,42.06709,-5.787639
"Castilla León","Zamora","Morales de Toro",919,41.53684,-5.30874
"Castilla León","Zamora","Morales de Valverde",150,41.94007,-5.889878
"Castilla León","Zamora","Moralina",219,41.48946,-6.138382
"Castilla León","Zamora","Moreruela de los Infanzones",324,41.63131,-5.707095
"Castilla León","Zamora","Moreruela de Tábara",288,41.79896,-5.871067
"Castilla León","Zamora","Muelas de los Caballeros",188,42.12816,-6.337414
"Castilla León","Zamora","Muelas del Pan",616,41.52235,-5.970935
"Castilla León","Zamora","Muga de Sayago",317,41.38985,-6.200223
"Castilla León","Zamora","Navianos de Valverde",163,41.95367,-5.816779
"Castilla León","Zamora","Olmillos de Castro",193,41.73166,-5.968933
"Castilla León","Zamora","Otero de Bodas",166,41.93908,-6.150916
"Castilla León","Zamora","Pajares de la Lampreana",280,41.71527,-5.693298
"Castilla León","Zamora","Palacios del Pan",240,41.60201,-5.878004
"Castilla León","Zamora","Palacios de Sanabria",230,42.05492,-6.527011
"Castilla León","Zamora","Pedralba de la Pradería",195,42.02699,-6.696118
"Castilla León","Zamora","El Pego",284,41.33313,-5.469155
"Castilla León","Zamora","Peleagonzalo",294,41.48209,-5.481819
"Castilla León","Zamora","Peleas de Abajo",255,41.39314,-5.690228
"Castilla León","Zamora","Peñausende",375,41.28651,-5.867489
"Castilla León","Zamora","Peque",122,42.07368,-6.275544
"Castilla León","Zamora","El Perdigón",650,41.41178,-5.75276
"Castilla León","Zamora","Pereruela",496,41.41685,-5.878694
"Castilla León","Zamora","Perilla de Castro",148,41.7263,-5.876451
"Castilla León","Zamora","Pías",94,42.08604,-6.999522
"Castilla León","Zamora","Piedrahita de Castro",106,41.68077,-5.728707
"Castilla León","Zamora","Pinilla de Toro",184,41.62759,-5.365041
"Castilla León","Zamora","Pino del Oro",175,41.57572,-6.121059
"Castilla León","Zamora","El Piñero",215,41.35305,-5.588658
"Castilla León","Zamora","Pobladura del Valle",273,42.10258,-5.734234
"Castilla León","Zamora","Pobladura de Valderaduey",35,41.70046,-5.541673
"Castilla León","Zamora","Porto",156,42.16727,-6.899445
"Castilla León","Zamora","Pozoantiguo",190,41.59727,-5.437146
"Castilla León","Zamora","Pozuelo de Tábara",145,41.78445,-5.896112
"Castilla León","Zamora","Prado",53,41.9208,-5.419494
"Castilla León","Zamora","Puebla de Sanabria",1366,42.05469,-6.633974
"Castilla León","Zamora","Pueblica de Valverde",177,41.91929,-5.898464
"Castilla León","Zamora","Quintanilla del Monte",95,41.86658,-5.350849
"Castilla León","Zamora","Quintanilla del Olmo",45,41.90582,-5.40782
"Castilla León","Zamora","Quintanilla de Urz",97,42.0327,-5.849413
"Castilla León","Zamora","Quiruelas de Vidriales",635,42.01833,-5.829408
"Castilla León","Zamora","Rabanales",488,41.74181,-6.278148
"Castilla León","Zamora","Rábano de Aliste",314,41.74501,-6.433179
"Castilla León","Zamora","Requejo",111,42.03069,-6.742645
"Castilla León","Zamora","Revellinos",229,41.89074,-5.568875
"Castilla León","Zamora","Riofrío de Aliste",599,41.81529,-6.17722
"Castilla León","Zamora","Rionegro del Puente",234,42.0066,-6.227447
"Castilla León","Zamora","Roales",1022,42.03042,-5.47572
"Castilla León","Zamora","Robleda-Cervantes",400,42.0836,-6.594377
"Castilla León","Zamora","Roelos de Sayago",138,41.25261,-6.172409
"Castilla León","Zamora","Rosinos de la Requejada",305,42.08427,-6.53371
"Castilla León","Zamora","Salce",85,41.27005,-6.219661
"Castilla León","Zamora","Samir de los Caños",156,41.67188,-6.165546
"Castilla León","Zamora","San Agustín del Pozo",166,41.88549,-5.594348
"Castilla León","Zamora","San Cebrián de Castro",249,41.70518,-5.756526
"Castilla León","Zamora","San Cristóbal de Entreviñas",1318,42.04623,-5.63461
"Castilla León","Zamora","San Esteban del Molar",109,41.93728,-5.55192
"Castilla León","Zamora","San Justo",215,42.13504,-6.624657
"Castilla León","Zamora","San Martín de Valderaduey",45,41.81344,-5.473209
"Castilla León","Zamora","San Miguel de la Ribera",252,41.33165,-5.57769
"Castilla León","Zamora","San Miguel del Valle",119,42.0295,-5.497005
"Castilla León","Zamora","San Pedro de Ceque",421,42.043,-6.073693
"Castilla León","Zamora","San Pedro de la Nave-Almendra",322,41.59074,-5.921323
"Castilla León","Zamora","Santa Clara de Avedillo",159,41.33964,-5.676514
"Castilla León","Zamora","Santa Colomba de las Monjas",232,41.95917,-5.686068
"Castilla León","Zamora","Santa Cristina de la Polvorosa",1027,42.00021,-5.711788
"Castilla León","Zamora","Santa Croya de Tera",260,41.98606,-5.975424
"Castilla León","Zamora","Santa Eufemia del Barco",169,41.67793,-5.899384
"Castilla León","Zamora","Santa María de la Vega",290,42.08535,-5.809614
"Castilla León","Zamora","Santa María de Valverde",51,41.93522,-5.934296
"Castilla León","Zamora","Santibáñez de Tera",358,41.98735,-5.92204
"Castilla León","Zamora","Santibáñez de Vidriales",844,42.07348,-6.015193
"Castilla León","Zamora","Santovenia",227,41.87843,-5.709144
"Castilla León","Zamora","San Vicente de la Cabeza",323,41.8055,-6.252309
"Castilla León","Zamora","San Vitero",429,41.77847,-6.34909
"Castilla León","Zamora","Sanzoles",466,41.43345,-5.566078
"Castilla León","Zamora","Tábara",748,41.82508,-5.960082
"Castilla León","Zamora","Tapioles",124,41.85743,-5.496512
"Castilla León","Zamora","Toro",8369,41.52636,-5.394857
"Castilla León","Zamora","La Torre del Valle",125,42.09027,-5.722671
"Castilla León","Zamora","Torregamones",226,41.48469,-6.178316
"Castilla León","Zamora","Torres del Carrizal",407,41.61617,-5.670278
"Castilla León","Zamora","Trabazos",838,41.74718,-6.492951
"Castilla León","Zamora","Trefacio",165,42.12219,-6.652409
"Castilla León","Zamora","Uña de Quintana",121,42.08633,-6.144522
"Castilla León","Zamora","Vadillo de la Guareña",243,41.28332,-5.354189
"Castilla León","Zamora","Valcabado",415,41.54812,-5.7493
"Castilla León","Zamora","Valdefinjas",59,41.45128,-5.452972
"Castilla León","Zamora","Valdescorriel",131,42.02247,-5.510472
"Castilla León","Zamora","Vallesa de la Guareña",68,41.13535,-5.326327
"Castilla León","Zamora","Vega de Tera",287,41.99889,-6.124368
"Castilla León","Zamora","Vega de Villalobos",91,41.97014,-5.463161
"Castilla León","Zamora","Vegalatrave",79,41.7002,-6.106753
"Castilla León","Zamora","Venialbo",431,41.38918,-5.536571
"Castilla León","Zamora","Vezdemarbán",439,41.65422,-5.366971
"Castilla León","Zamora","Vidayanes",76,41.90843,-5.575015
"Castilla León","Zamora","Videmala",140,41.61304,-6.041883
"Castilla León","Zamora","Villabrázaro",263,42.05366,-5.727928
"Castilla León","Zamora","Villabuena del Puente",586,41.38097,-5.406665
"Castilla León","Zamora","Villadepera",179,41.54877,-6.133342
"Cantabria","Zamora","Villaescusa",237,43.37305,-3.850833
"Castilla León","Zamora","Villaescusa",237,41.20633,-5.464819
"Castilla León","Zamora","Villafáfila",440,41.84859,-5.614862
"Castilla León","Zamora","Villaferrueña",106,42.09757,-5.85815
"Castilla León","Zamora","Villageriz",64,42.11839,-5.955543
"Castilla León","Zamora","Villalazán",248,41.49419,-5.589217
"Castilla León","Zamora","Villalba de la Lampreana",212,41.74326,-5.64151
"Castilla León","Zamora","Villalcampo",379,41.52313,-6.047286
"Castilla León","Zamora","Villalobos",193,41.94585,-5.474838
"Castilla León","Zamora","Villalonso",79,41.59708,-5.297766
"Castilla León","Zamora","Villalpando",1399,41.86461,-5.411108
"Castilla León","Zamora","Villalube",147,41.61065,-5.545638
"Castilla León","Zamora","Villamayor de Campos",339,41.8989,-5.359241
"Castilla León","Zamora","Villamor de los Escuderos",365,41.25259,-5.574922
"Castilla León","Zamora","Villanázar",249,41.975,-5.780099
"Castilla León","Zamora","Villanueva de Azoague",381,41.97461,-5.66436
"Castilla León","Zamora","Villanueva de Campeán",117,41.35385,-5.769626
"Castilla León","Zamora","Villanueva de las Peras",89,41.93587,-5.978714
